route,travel_seconds,unloading_seconds,total_time_seconds,total_time_minutes,base_minutes_billed,overtime_minutes_billed,base_cost,overtime_cost,total_cost
Centre Port->Woolworths Upper Hutt->Woolworths Maidstone->Woolworths Tawa->Centre Port,5340.2300000000005,8100.0,13440.23,224.00383333333332,180.0,44.00383333333332,600.0,201.68423611111103,801.684236111111
Centre Port->Woolworths Upper Hutt->FreshChoice Cannons Creek->Woolworths Kilbirnie->Centre Port,7142.0199999999995,8100.0,15242.02,254.03366666666668,180.0,74.03366666666668,600.0,339.3209722222222,939.3209722222223
Centre Port->Woolworths Upper Hutt->FreshChoice Cannons Creek->FreshChoice Woburn->Centre Port,7343.86,7200.0,14543.86,242.39766666666668,180.0,62.39766666666668,600.0,285.9893055555556,885.9893055555556
Centre Port->Woolworths Upper Hutt->FreshChoice Cannons Creek->Woolworths Petone->Centre Port,6594.32,8100.0,14694.32,244.90533333333332,180.0,64.90533333333332,600.0,297.4827777777777,897.4827777777778
Centre Port->Woolworths Upper Hutt->FreshChoice Cannons Creek->FreshChoice Cuba Street->Centre Port,6136.749999999999,7200.0,13336.75,222.27916666666667,180.0,42.27916666666667,600.0,193.77951388888889,793.7795138888889
Centre Port->Woolworths Upper Hutt->FreshChoice Cannons Creek->Woolworths Karori->Centre Port,7139.639999999999,8100.0,15239.64,253.994,180.0,73.994,600.0,339.13916666666665,939.1391666666666
Centre Port->Woolworths Upper Hutt->FreshChoice Cannons Creek->Woolworths Aotea->Centre Port,5816.29,8100.0,13916.29,231.9381666666667,180.0,51.93816666666669,600.0,238.04993055555565,838.0499305555556
Centre Port->Woolworths Upper Hutt->FreshChoice Cannons Creek->Woolworths Johnsonville Mall->Centre Port,5953.339999999999,8100.0,14053.34,234.22233333333332,180.0,54.222333333333324,600.0,248.51902777777772,848.5190277777778
Centre Port->Woolworths Upper Hutt->FreshChoice Cannons Creek->Woolworths Newtown->Centre Port,6587.66,8100.0,14687.66,244.79433333333333,180.0,64.79433333333333,600.0,296.97402777777774,896.9740277777778
Centre Port->Woolworths Upper Hutt->FreshChoice Cannons Creek->Metro Cable Car Lane->Centre Port,6140.239999999999,7200.0,13340.239999999998,222.3373333333333,180.0,42.337333333333305,600.0,194.04611111111097,794.046111111111
Centre Port->Woolworths Upper Hutt->FreshChoice Cannons Creek->Woolworths Lower Hutt->Centre Port,7113.05,8100.0,15213.05,253.55083333333332,180.0,73.55083333333332,600.0,337.107986111111,937.107986111111
Centre Port->Woolworths Upper Hutt->FreshChoice Cannons Creek->Woolworths Queensgate->Centre Port,7312.92,8100.0,15412.92,256.882,180.0,76.882,600.0,352.37583333333333,952.3758333333333
Centre Port->Woolworths Upper Hutt->FreshChoice Cannons Creek->Woolworths Tawa->Centre Port,5750.83,7200.0,12950.83,215.84716666666665,180.0,35.84716666666665,600.0,164.2995138888888,764.2995138888888
Centre Port->Woolworths Johnsonville Mall->Woolworths Kilbirnie->FreshChoice Woburn->Centre Port,4902.17,7200.0,12102.17,201.70283333333333,180.0,21.70283333333333,600.0,99.47131944444443,699.4713194444445
Centre Port->Woolworths Johnsonville Mall->Woolworths Kilbirnie->Woolworths Petone->Centre Port,4152.63,8100.0,12252.630000000001,204.21050000000002,180.0,24.210500000000025,600.0,110.96479166666677,710.9647916666668
Centre Port->Woolworths Johnsonville Mall->Woolworths Kilbirnie->FreshChoice Cuba Street->Centre Port,2961.6099999999997,7200.0,10161.61,169.3601666666667,169.3601666666667,0.0,564.533888888889,0.0,564.533888888889
Centre Port->Woolworths Johnsonville Mall->Woolworths Kilbirnie->Woolworths Karori->Centre Port,3938.08,8100.0,12038.08,200.63466666666667,180.0,20.634666666666675,600.0,94.57555555555558,694.5755555555556
Centre Port->Woolworths Johnsonville Mall->Woolworths Kilbirnie->Woolworths Aotea->Centre Port,5655.89,8100.0,13755.89,229.2648333333333,180.0,49.264833333333314,600.0,225.79715277777768,825.7971527777777
Centre Port->Woolworths Johnsonville Mall->Woolworths Kilbirnie->Woolworths Upper Hutt->Centre Port,7031.249999999999,8100.0,15131.25,252.1875,180.0,72.1875,600.0,330.859375,930.859375
Centre Port->Woolworths Johnsonville Mall->Woolworths Kilbirnie->Woolworths Newtown->Centre Port,2854.7799999999997,8100.0,10954.779999999999,182.57966666666664,180.0,2.5796666666666397,600.0,11.823472222222097,611.8234722222221
Centre Port->Woolworths Johnsonville Mall->Woolworths Kilbirnie->Metro Cable Car Lane->Centre Port,3055.0499999999997,7200.0,10255.05,170.9175,170.9175,0.0,569.725,0.0,569.725
Centre Port->Woolworths Johnsonville Mall->Woolworths Kilbirnie->Woolworths Lower Hutt->Centre Port,4671.37,8100.0,12771.369999999999,212.85616666666664,180.0,32.85616666666664,600.0,150.59076388888874,750.5907638888888
Centre Port->Woolworths Johnsonville Mall->Woolworths Kilbirnie->Woolworths Queensgate->Centre Port,4871.24,8100.0,12971.24,216.18733333333333,180.0,36.18733333333333,600.0,165.8586111111111,765.858611111111
Centre Port->Woolworths Johnsonville Mall->Woolworths Kilbirnie->Woolworths Tawa->Centre Port,5063.200000000001,7200.0,12263.2,204.38666666666668,180.0,24.386666666666684,600.0,111.7722222222223,711.7722222222224
Centre Port->Woolworths Johnsonville Mall->Woolworths Kilbirnie->FreshChoice Cannons Creek->Centre Port,5652.82,8100.0,13752.82,229.21366666666665,180.0,49.213666666666654,600.0,225.5626388888888,825.5626388888888
Centre Port->Woolworths Johnsonville Mall->Woolworths Wainuiomata->FreshChoice Woburn->Centre Port,4425.13,8100.0,12525.130000000001,208.75216666666668,180.0,28.75216666666668,600.0,131.78076388888894,731.7807638888889
Centre Port->Woolworths Johnsonville Mall->Woolworths Wainuiomata->FreshChoice Cuba Street->Centre Port,4616.219999999999,8100.0,12716.22,211.93699999999998,180.0,31.936999999999983,600.0,146.37791666666658,746.3779166666666
Centre Port->Woolworths Johnsonville Mall->Woolworths Wainuiomata->Metro Cable Car Lane->Centre Port,4619.71,8100.0,12719.71,211.99516666666665,180.0,31.99516666666665,600.0,146.6445138888888,746.6445138888888
Centre Port->Woolworths Johnsonville Mall->Woolworths Wainuiomata->Woolworths Tawa->Centre Port,6147.56,8100.0,14247.560000000001,237.45933333333335,180.0,57.45933333333335,600.0,263.3552777777778,863.3552777777778
Centre Port->Woolworths Johnsonville Mall->FreshChoice Woburn->Woolworths Kilbirnie->Centre Port,4407.59,7200.0,11607.59,193.45983333333334,180.0,13.459833333333336,600.0,61.69090277777779,661.6909027777778
Centre Port->Woolworths Johnsonville Mall->FreshChoice Woburn->Woolworths Wainuiomata->Centre Port,4321.179999999999,8100.0,12421.18,207.01966666666667,180.0,27.019666666666666,600.0,123.84013888888887,723.8401388888889
Centre Port->Woolworths Johnsonville Mall->FreshChoice Woburn->Woolworths Petone->Centre Port,3147.97,7200.0,10347.97,172.46616666666665,172.46616666666665,0.0,574.8872222222222,0.0,574.8872222222222
Centre Port->Woolworths Johnsonville Mall->FreshChoice Woburn->FreshChoice Cuba Street->Centre Port,3402.3199999999997,6300.0,9702.32,161.70533333333333,161.70533333333333,0.0,539.0177777777778,0.0,539.0177777777778
Centre Port->Woolworths Johnsonville Mall->FreshChoice Woburn->Woolworths Karori->Centre Port,4405.219999999999,7200.0,11605.22,193.42033333333333,180.0,13.420333333333332,600.0,61.5098611111111,661.5098611111111
Centre Port->Woolworths Johnsonville Mall->FreshChoice Woburn->Woolworths Porirua->Centre Port,5314.79,8100.0,13414.79,223.57983333333334,180.0,43.57983333333334,600.0,199.7409027777778,799.7409027777778
Centre Port->Woolworths Johnsonville Mall->FreshChoice Woburn->Woolworths Aotea->Centre Port,5384.08,7200.0,12584.08,209.73466666666667,180.0,29.73466666666667,600.0,136.2838888888889,736.2838888888889
Centre Port->Woolworths Johnsonville Mall->FreshChoice Woburn->Woolworths Upper Hutt->Centre Port,5611.639999999999,7200.0,12811.64,213.52733333333333,180.0,33.52733333333333,600.0,153.66694444444443,753.6669444444444
Centre Port->Woolworths Johnsonville Mall->FreshChoice Woburn->Woolworths Newtown->Centre Port,3853.23,7200.0,11053.23,184.2205,180.0,4.220499999999987,600.0,19.343958333333273,619.3439583333333
Centre Port->Woolworths Johnsonville Mall->FreshChoice Woburn->Metro Cable Car Lane->Centre Port,3405.8199999999997,6300.0,9705.82,161.76366666666667,161.76366666666667,0.0,539.2122222222223,0.0,539.2122222222223
Centre Port->Woolworths Johnsonville Mall->FreshChoice Woburn->Woolworths Lower Hutt->Centre Port,3049.5099999999998,7200.0,10249.51,170.82516666666666,170.82516666666666,0.0,569.4172222222222,0.0,569.4172222222222
Centre Port->Woolworths Johnsonville Mall->FreshChoice Woburn->Woolworths Queensgate->Centre Port,3079.83,7200.0,10279.83,171.3305,171.3305,0.0,571.1016666666667,0.0,571.1016666666667
Centre Port->Woolworths Johnsonville Mall->FreshChoice Woburn->Woolworths Tawa->Centre Port,4849.38,6300.0,11149.380000000001,185.823,180.0,5.8230000000000075,600.0,26.688750000000034,626.68875
Centre Port->Woolworths Johnsonville Mall->FreshChoice Woburn->Woolworths Crofton Downs->Centre Port,4071.8399999999997,8100.0,12171.84,202.864,180.0,22.864000000000004,600.0,104.79333333333335,704.7933333333333
Centre Port->Woolworths Johnsonville Mall->FreshChoice Woburn->Woolworths Johnsonville->Centre Port,3659.5,8100.0,11759.5,195.99166666666667,180.0,15.991666666666674,600.0,73.29513888888891,673.2951388888889
Centre Port->Woolworths Johnsonville Mall->FreshChoice Woburn->Woolworths Maidstone->Centre Port,5615.7699999999995,8100.0,13715.77,228.59616666666668,180.0,48.596166666666676,600.0,222.7324305555556,822.7324305555555
Centre Port->Woolworths Johnsonville Mall->FreshChoice Woburn->FreshChoice Cannons Creek->Centre Port,5381.0199999999995,7200.0,12581.02,209.68366666666668,180.0,29.68366666666668,600.0,136.05013888888894,736.0501388888889
Centre Port->Woolworths Johnsonville Mall->Woolworths Petone->Woolworths Kilbirnie->Centre Port,3658.04,8100.0,11758.04,195.96733333333336,180.0,15.967333333333357,600.0,73.18361111111122,673.1836111111112
Centre Port->Woolworths Johnsonville Mall->Woolworths Petone->FreshChoice Woburn->Centre Port,3230.06,7200.0,10430.06,173.83433333333332,173.83433333333332,0.0,579.4477777777778,0.0,579.4477777777778
Centre Port->Woolworths Johnsonville Mall->Woolworths Petone->FreshChoice Cuba Street->Centre Port,2652.7699999999995,7200.0,9852.77,164.21283333333335,164.21283333333335,0.0,547.3761111111112,0.0,547.3761111111112
Centre Port->Woolworths Johnsonville Mall->Woolworths Petone->Woolworths Karori->Centre Port,3655.67,8100.0,11755.67,195.92783333333333,180.0,15.927833333333325,600.0,73.0025694444444,673.0025694444444
Centre Port->Woolworths Johnsonville Mall->Woolworths Petone->Woolworths Aotea->Centre Port,4634.53,8100.0,12734.529999999999,212.24216666666663,180.0,32.242166666666634,600.0,147.77659722222205,747.7765972222221
Centre Port->Woolworths Johnsonville Mall->Woolworths Petone->Woolworths Upper Hutt->Centre Port,5359.139999999999,8100.0,13459.14,224.319,180.0,44.31899999999999,600.0,203.12874999999994,803.12875
Centre Port->Woolworths Johnsonville Mall->Woolworths Petone->Woolworths Newtown->Centre Port,3103.68,8100.0,11203.68,186.728,180.0,6.728000000000009,600.0,30.836666666666705,630.8366666666667
Centre Port->Woolworths Johnsonville Mall->Woolworths Petone->Metro Cable Car Lane->Centre Port,2656.27,7200.0,9856.27,164.2711666666667,164.2711666666667,0.0,547.5705555555556,0.0,547.5705555555556
Centre Port->Woolworths Johnsonville Mall->Woolworths Petone->Woolworths Lower Hutt->Centre Port,2999.25,8100.0,11099.25,184.9875,180.0,4.987500000000011,600.0,22.85937500000005,622.859375
Centre Port->Woolworths Johnsonville Mall->Woolworths Petone->Woolworths Queensgate->Centre Port,3077.4300000000003,8100.0,11177.43,186.2905,180.0,6.290500000000009,600.0,28.83145833333337,628.8314583333333
Centre Port->Woolworths Johnsonville Mall->Woolworths Petone->Woolworths Tawa->Centre Port,4041.8399999999997,7200.0,11241.84,187.364,180.0,7.364000000000004,600.0,33.75166666666669,633.7516666666667
Centre Port->Woolworths Johnsonville Mall->Woolworths Petone->FreshChoice Cannons Creek->Centre Port,4631.47,8100.0,12731.470000000001,212.19116666666667,180.0,32.191166666666675,600.0,147.54284722222224,747.5428472222222
Centre Port->Woolworths Johnsonville Mall->FreshChoice Cuba Street->Woolworths Kilbirnie->Centre Port,2915.3500000000004,7200.0,10115.35,168.58916666666667,168.58916666666667,0.0,561.963888888889,0.0,561.963888888889
Centre Port->Woolworths Johnsonville Mall->FreshChoice Cuba Street->Woolworths Wainuiomata->Centre Port,5030.22,8100.0,13130.220000000001,218.83700000000002,180.0,38.83700000000002,600.0,178.00291666666675,778.0029166666668
Centre Port->Woolworths Johnsonville Mall->FreshChoice Cuba Street->FreshChoice Woburn->Centre Port,3816.3199999999997,6300.0,10116.32,168.60533333333333,168.60533333333333,0.0,562.0177777777778,0.0,562.0177777777778
Centre Port->Woolworths Johnsonville Mall->FreshChoice Cuba Street->Woolworths Petone->Centre Port,3066.7799999999997,7200.0,10266.779999999999,171.11299999999997,171.11299999999997,0.0,570.3766666666666,0.0,570.3766666666666
Centre Port->Woolworths Johnsonville Mall->FreshChoice Cuba Street->Woolworths Karori->Centre Port,2883.07,7200.0,10083.07,168.05116666666666,168.05116666666666,0.0,560.1705555555556,0.0,560.1705555555556
Centre Port->Woolworths Johnsonville Mall->FreshChoice Cuba Street->Woolworths Porirua->Centre Port,4500.75,8100.0,12600.75,210.0125,180.0,30.01249999999999,600.0,137.5572916666666,737.5572916666666
Centre Port->Woolworths Johnsonville Mall->FreshChoice Cuba Street->Woolworths Aotea->Centre Port,4570.04,7200.0,11770.04,196.16733333333335,180.0,16.167333333333346,600.0,74.10027777777783,674.1002777777778
Centre Port->Woolworths Johnsonville Mall->FreshChoice Cuba Street->Woolworths Upper Hutt->Centre Port,5945.4,7200.0,13145.4,219.09,180.0,39.09,600.0,179.1625,779.1625
Centre Port->Woolworths Johnsonville Mall->FreshChoice Cuba Street->Woolworths Newtown->Centre Port,2360.99,7200.0,9560.99,159.34983333333332,159.34983333333332,0.0,531.1661111111111,0.0,531.1661111111111
Centre Port->Woolworths Johnsonville Mall->FreshChoice Cuba Street->Metro Cable Car Lane->Centre Port,1902.71,6300.0,8202.71,136.71183333333332,136.71183333333332,0.0,455.70611111111106,0.0,455.70611111111106
Centre Port->Woolworths Johnsonville Mall->FreshChoice Cuba Street->Woolworths Lower Hutt->Centre Port,3585.52,7200.0,10785.52,179.75866666666667,179.75866666666667,0.0,599.1955555555556,0.0,599.1955555555556
Centre Port->Woolworths Johnsonville Mall->FreshChoice Cuba Street->Woolworths Queensgate->Centre Port,3785.38,7200.0,10985.380000000001,183.0896666666667,180.0,3.0896666666666874,600.0,14.160972222222316,614.1609722222223
Centre Port->Woolworths Johnsonville Mall->FreshChoice Cuba Street->Woolworths Tawa->Centre Port,3977.35,6300.0,10277.35,171.28916666666666,171.28916666666666,0.0,570.9638888888888,0.0,570.9638888888888
Centre Port->Woolworths Johnsonville Mall->FreshChoice Cuba Street->Woolworths Crofton Downs->Centre Port,2791.69,8100.0,10891.69,181.52816666666666,180.0,1.5281666666666638,600.0,7.004097222222208,607.0040972222222
Centre Port->Woolworths Johnsonville Mall->FreshChoice Cuba Street->Woolworths Johnsonville->Centre Port,2845.46,8100.0,10945.46,182.42433333333332,180.0,2.4243333333333226,600.0,11.111527777777727,611.1115277777777
Centre Port->Woolworths Johnsonville Mall->FreshChoice Cuba Street->Woolworths Maidstone->Centre Port,5949.53,8100.0,14049.529999999999,234.15883333333332,180.0,54.15883333333332,600.0,248.22798611111102,848.227986111111
Centre Port->Woolworths Johnsonville Mall->FreshChoice Cuba Street->FreshChoice Cannons Creek->Centre Port,4566.969999999999,7200.0,11766.97,196.11616666666666,180.0,16.116166666666658,600.0,73.86576388888884,673.8657638888889
Centre Port->Woolworths Johnsonville Mall->Woolworths Karori->Woolworths Kilbirnie->Centre Port,3985.33,8100.0,12085.33,201.42216666666667,180.0,21.42216666666667,600.0,98.18493055555557,698.1849305555555
Centre Port->Woolworths Johnsonville Mall->Woolworths Karori->FreshChoice Woburn->Centre Port,4837.42,7200.0,12037.42,200.62366666666668,180.0,20.62366666666668,600.0,94.52513888888895,694.5251388888889
Centre Port->Woolworths Johnsonville Mall->Woolworths Karori->Woolworths Petone->Centre Port,4087.88,8100.0,12187.880000000001,203.13133333333334,180.0,23.131333333333345,600.0,106.01861111111116,706.0186111111111
Centre Port->Woolworths Johnsonville Mall->Woolworths Karori->FreshChoice Cuba Street->Centre Port,2930.92,7200.0,10130.92,168.84866666666667,168.84866666666667,0.0,562.828888888889,0.0,562.828888888889
Centre Port->Woolworths Johnsonville Mall->Woolworths Karori->Woolworths Aotea->Centre Port,5591.14,8100.0,13691.14,228.18566666666666,180.0,48.18566666666666,600.0,220.8509722222222,820.8509722222223
Centre Port->Woolworths Johnsonville Mall->Woolworths Karori->Woolworths Upper Hutt->Centre Port,6966.5,8100.0,15066.5,251.10833333333332,180.0,71.10833333333332,600.0,325.91319444444434,925.9131944444443
Centre Port->Woolworths Johnsonville Mall->Woolworths Karori->Woolworths Newtown->Centre Port,3430.97,8100.0,11530.97,192.18283333333332,180.0,12.18283333333332,600.0,55.83798611111105,655.837986111111
Centre Port->Woolworths Johnsonville Mall->Woolworths Karori->Metro Cable Car Lane->Centre Port,3024.36,7200.0,10224.36,170.406,170.406,0.0,568.0200000000001,0.0,568.0200000000001
Centre Port->Woolworths Johnsonville Mall->Woolworths Karori->Woolworths Lower Hutt->Centre Port,4606.610000000001,8100.0,12706.61,211.77683333333334,180.0,31.776833333333343,600.0,145.6438194444445,745.6438194444445
Centre Port->Woolworths Johnsonville Mall->Woolworths Karori->Woolworths Queensgate->Centre Port,4806.48,8100.0,12906.48,215.108,180.0,35.108000000000004,600.0,160.91166666666666,760.9116666666666
Centre Port->Woolworths Johnsonville Mall->Woolworths Karori->Woolworths Tawa->Centre Port,4998.4400000000005,7200.0,12198.44,203.30733333333333,180.0,23.307333333333332,600.0,106.82527777777777,706.8252777777777
