route,total_cost
Centre Port->FreshChoice Cuba Street->Woolworths Queensgate->FreshChoice Woburn->Metro Cable Car Lane->Centre Port,636.1624999999999
Centre Port->FreshChoice Cuba Street->Woolworths Queensgate->FreshChoice Woburn->Woolworths Tawa->Centre Port,746.4344444444444
Centre Port->FreshChoice Cuba Street->Woolworths Queensgate->Metro Cable Car Lane->FreshChoice Woburn->Centre Port,780.9095138888889
Centre Port->FreshChoice Cuba Street->Woolworths Queensgate->Metro Cable Car Lane->Woolworths Tawa->Centre Port,793.2104166666667
Centre Port->FreshChoice Cuba Street->Woolworths Queensgate->Woolworths Tawa->FreshChoice Woburn->Centre Port,859.5572222222222
Centre Port->FreshChoice Cuba Street->Woolworths Queensgate->Woolworths Tawa->Metro Cable Car Lane->Centre Port,767.6147916666666
Centre Port->FreshChoice Cuba Street->Woolworths Tawa->Woolworths Kilbirnie->FreshChoice Woburn->Centre Port,878.2541666666666
Centre Port->FreshChoice Cuba Street->Woolworths Tawa->Woolworths Kilbirnie->Metro Cable Car Lane->Centre Port,737.1547222222222
Centre Port->FreshChoice Cuba Street->Woolworths Tawa->FreshChoice Woburn->Woolworths Kilbirnie->Centre Port,840.4737500000001
Centre Port->FreshChoice Cuba Street->Woolworths Tawa->FreshChoice Woburn->Woolworths Petone->Centre Port,744.2527777777779
Centre Port->FreshChoice Cuba Street->Woolworths Tawa->FreshChoice Woburn->Woolworths Karori->Centre Port,840.2927083333332
Centre Port->FreshChoice Cuba Street->Woolworths Tawa->FreshChoice Woburn->Woolworths Aotea->Centre Port,915.0667361111111
Centre Port->FreshChoice Cuba Street->Woolworths Tawa->FreshChoice Woburn->Woolworths Upper Hutt->Centre Port,932.4497916666667
Centre Port->FreshChoice Cuba Street->Woolworths Tawa->FreshChoice Woburn->Woolworths Johnsonville Mall->Centre Port,787.9968749999999
Centre Port->FreshChoice Cuba Street->Woolworths Tawa->FreshChoice Woburn->Woolworths Newtown->Centre Port,798.1268055555555
Centre Port->FreshChoice Cuba Street->Woolworths Tawa->FreshChoice Woburn->Metro Cable Car Lane->Centre Port,695.1996527777778
Centre Port->FreshChoice Cuba Street->Woolworths Tawa->FreshChoice Woburn->Woolworths Lower Hutt->Centre Port,736.7315277777777
Centre Port->FreshChoice Cuba Street->Woolworths Tawa->FreshChoice Woburn->Woolworths Queensgate->Centre Port,739.047638888889
Centre Port->FreshChoice Cuba Street->Woolworths Tawa->FreshChoice Woburn->FreshChoice Cannons Creek->Centre Port,914.8329861111113
Centre Port->FreshChoice Cuba Street->Woolworths Tawa->Woolworths Petone->FreshChoice Woburn->Centre Port,750.5235416666667
Centre Port->FreshChoice Cuba Street->Woolworths Tawa->Woolworths Petone->Metro Cable Car Lane->Centre Port,706.6923611111112
Centre Port->FreshChoice Cuba Street->Woolworths Tawa->Woolworths Karori->FreshChoice Woburn->Centre Port,873.3079861111111
Centre Port->FreshChoice Cuba Street->Woolworths Tawa->Woolworths Karori->Metro Cable Car Lane->Centre Port,734.8103472222223
Centre Port->FreshChoice Cuba Street->Woolworths Tawa->Woolworths Aotea->FreshChoice Woburn->Centre Port,834.6254166666665
Centre Port->FreshChoice Cuba Street->Woolworths Tawa->Woolworths Aotea->Metro Cable Car Lane->Centre Port,749.6886111111111
Centre Port->FreshChoice Cuba Street->Woolworths Tawa->Woolworths Upper Hutt->FreshChoice Woburn->Centre Port,920.6217361111111
Centre Port->FreshChoice Cuba Street->Woolworths Tawa->Woolworths Upper Hutt->Metro Cable Car Lane->Centre Port,916.4997916666667
Centre Port->FreshChoice Cuba Street->Woolworths Tawa->Woolworths Johnsonville Mall->FreshChoice Woburn->Centre Port,749.6710416666666
Centre Port->FreshChoice Cuba Street->Woolworths Tawa->Woolworths Johnsonville Mall->Metro Cable Car Lane->Centre Port,657.7286111111111
Centre Port->FreshChoice Cuba Street->Woolworths Tawa->Woolworths Newtown->FreshChoice Woburn->Centre Port,834.2969444444445
Centre Port->FreshChoice Cuba Street->Woolworths Tawa->Woolworths Newtown->Metro Cable Car Lane->Centre Port,693.1975
Centre Port->FreshChoice Cuba Street->Woolworths Tawa->Metro Cable Car Lane->Woolworths Kilbirnie->Centre Port,729.883263888889
Centre Port->FreshChoice Cuba Street->Woolworths Tawa->Metro Cable Car Lane->FreshChoice Woburn->Centre Port,726.823888888889
Centre Port->FreshChoice Cuba Street->Woolworths Tawa->Metro Cable Car Lane->Woolworths Petone->Centre Port,738.3181249999999
Centre Port->FreshChoice Cuba Street->Woolworths Tawa->Metro Cable Car Lane->Woolworths Karori->Centre Port,727.4174305555556
Centre Port->FreshChoice Cuba Street->Woolworths Tawa->Metro Cable Car Lane->Woolworths Aotea->Centre Port,853.1497222222222
Centre Port->FreshChoice Cuba Street->Woolworths Tawa->Metro Cable Car Lane->Woolworths Upper Hutt->Centre Port,958.2119444444443
Centre Port->FreshChoice Cuba Street->Woolworths Tawa->Metro Cable Car Lane->Woolworths Johnsonville Mall->Centre Port,726.0798611111111
Centre Port->FreshChoice Cuba Street->Woolworths Tawa->Metro Cable Car Lane->Woolworths Newtown->Centre Port,687.5363194444445
Centre Port->FreshChoice Cuba Street->Woolworths Tawa->Metro Cable Car Lane->Woolworths Lower Hutt->Centre Port,777.9433333333334
Centre Port->FreshChoice Cuba Street->Woolworths Tawa->Metro Cable Car Lane->Woolworths Queensgate->Centre Port,793.2111805555558
Centre Port->FreshChoice Cuba Street->Woolworths Tawa->Metro Cable Car Lane->FreshChoice Cannons Creek->Centre Port,852.9159722222222
Centre Port->FreshChoice Cuba Street->Woolworths Tawa->Woolworths Lower Hutt->FreshChoice Woburn->Centre Port,738.235625
Centre Port->FreshChoice Cuba Street->Woolworths Tawa->Woolworths Lower Hutt->Metro Cable Car Lane->Centre Port,746.3175694444444
Centre Port->FreshChoice Cuba Street->Woolworths Tawa->Woolworths Queensgate->FreshChoice Woburn->Centre Port,740.4058333333334
Centre Port->FreshChoice Cuba Street->Woolworths Tawa->Woolworths Queensgate->Metro Cable Car Lane->Centre Port,761.5861805555555
Centre Port->FreshChoice Cuba Street->Woolworths Tawa->FreshChoice Cannons Creek->FreshChoice Woburn->Centre Port,841.3972916666668
Centre Port->FreshChoice Cuba Street->Woolworths Tawa->FreshChoice Cannons Creek->Metro Cable Car Lane->Centre Port,749.4540972222222
Centre Port->FreshChoice Cuba Street->FreshChoice Cannons Creek->FreshChoice Woburn->Metro Cable Car Lane->Centre Port,808.9900694444443
Centre Port->FreshChoice Cuba Street->FreshChoice Cannons Creek->FreshChoice Woburn->Woolworths Tawa->Centre Port,919.262013888889
Centre Port->FreshChoice Cuba Street->FreshChoice Cannons Creek->Metro Cable Car Lane->FreshChoice Woburn->Centre Port,840.6135416666665
Centre Port->FreshChoice Cuba Street->FreshChoice Cannons Creek->Metro Cable Car Lane->Woolworths Tawa->Centre Port,852.9144444444446
Centre Port->FreshChoice Cuba Street->FreshChoice Cannons Creek->Woolworths Tawa->FreshChoice Woburn->Centre Port,779.2427083333334
Centre Port->FreshChoice Cuba Street->FreshChoice Cannons Creek->Woolworths Tawa->Metro Cable Car Lane->Centre Port,687.3002777777779
Centre Port->Woolworths Karori->FreshChoice Woburn->FreshChoice Cuba Street->Metro Cable Car Lane->Centre Port,710.9884722222221
Centre Port->Woolworths Karori->FreshChoice Woburn->FreshChoice Cuba Street->Woolworths Tawa->Centre Port,869.4679166666667
Centre Port->Woolworths Karori->FreshChoice Woburn->Metro Cable Car Lane->FreshChoice Cuba Street->Centre Port,707.250763888889
Centre Port->Woolworths Karori->FreshChoice Woburn->Metro Cable Car Lane->Woolworths Tawa->Centre Port,869.7345138888888
Centre Port->Woolworths Karori->FreshChoice Woburn->Woolworths Tawa->FreshChoice Cuba Street->Centre Port,843.8715277777778
Centre Port->Woolworths Karori->FreshChoice Woburn->Woolworths Tawa->Metro Cable Car Lane->Centre Port,844.1388888888889
Centre Port->Woolworths Karori->FreshChoice Cuba Street->FreshChoice Woburn->Metro Cable Car Lane->Centre Port,711.7989583333333
Centre Port->Woolworths Karori->FreshChoice Cuba Street->FreshChoice Woburn->Woolworths Tawa->Centre Port,822.0709027777779
Centre Port->Woolworths Karori->FreshChoice Cuba Street->Metro Cable Car Lane->FreshChoice Woburn->Centre Port,689.1870833333334
Centre Port->Woolworths Karori->FreshChoice Cuba Street->Metro Cable Car Lane->Woolworths Tawa->Centre Port,701.4879861111111
Centre Port->Woolworths Karori->FreshChoice Cuba Street->Woolworths Tawa->FreshChoice Woburn->Centre Port,816.0422916666666
Centre Port->Woolworths Karori->FreshChoice Cuba Street->Woolworths Tawa->Metro Cable Car Lane->Centre Port,724.0998611111111
Centre Port->Woolworths Karori->Metro Cable Car Lane->FreshChoice Woburn->FreshChoice Cuba Street->Centre Port,718.6686111111111
Centre Port->Woolworths Karori->Metro Cable Car Lane->FreshChoice Woburn->Woolworths Tawa->Centre Port,829.2079166666667
Centre Port->Woolworths Karori->Metro Cable Car Lane->FreshChoice Cuba Street->FreshChoice Woburn->Centre Port,692.3205555555555
Centre Port->Woolworths Karori->Metro Cable Car Lane->FreshChoice Cuba Street->Woolworths Tawa->Centre Port,704.6214583333334
Centre Port->Woolworths Karori->Metro Cable Car Lane->Woolworths Tawa->FreshChoice Woburn->Centre Port,823.1793055555554
Centre Port->Woolworths Karori->Metro Cable Car Lane->Woolworths Tawa->FreshChoice Cuba Street->Centre Port,730.9695138888889
Centre Port->Woolworths Karori->Woolworths Tawa->FreshChoice Woburn->FreshChoice Cuba Street->Centre Port,837.8421527777778
Centre Port->Woolworths Karori->Woolworths Tawa->FreshChoice Woburn->Metro Cable Car Lane->Centre Port,838.1095138888888
Centre Port->Woolworths Karori->Woolworths Tawa->FreshChoice Cuba Street->FreshChoice Woburn->Centre Port,869.4671527777778
Centre Port->Woolworths Karori->Woolworths Tawa->FreshChoice Cuba Street->Metro Cable Car Lane->Centre Port,723.288611111111
Centre Port->Woolworths Karori->Woolworths Tawa->Metro Cable Car Lane->FreshChoice Woburn->Centre Port,869.73375
Centre Port->Woolworths Karori->Woolworths Tawa->Metro Cable Car Lane->FreshChoice Cuba Street->Centre Port,719.5509027777777
Centre Port->Woolworths Aotea->FreshChoice Woburn->FreshChoice Cuba Street->Metro Cable Car Lane->Centre Port,780.852986111111
Centre Port->Woolworths Aotea->FreshChoice Woburn->FreshChoice Cuba Street->Woolworths Tawa->Centre Port,939.3324305555556
Centre Port->Woolworths Aotea->FreshChoice Woburn->Metro Cable Car Lane->FreshChoice Cuba Street->Centre Port,777.1152777777777
Centre Port->Woolworths Aotea->FreshChoice Woburn->Metro Cable Car Lane->Woolworths Tawa->Centre Port,939.5990277777778
Centre Port->Woolworths Aotea->FreshChoice Woburn->Woolworths Tawa->FreshChoice Cuba Street->Centre Port,913.7360416666667
Centre Port->Woolworths Aotea->FreshChoice Woburn->Woolworths Tawa->Metro Cable Car Lane->Centre Port,914.0034027777779
Centre Port->Woolworths Aotea->FreshChoice Cuba Street->FreshChoice Woburn->Metro Cable Car Lane->Centre Port,842.0947222222221
Centre Port->Woolworths Aotea->FreshChoice Cuba Street->FreshChoice Woburn->Woolworths Tawa->Centre Port,952.3666666666666
Centre Port->Woolworths Aotea->FreshChoice Cuba Street->Metro Cable Car Lane->FreshChoice Woburn->Centre Port,819.4828472222223
Centre Port->Woolworths Aotea->FreshChoice Cuba Street->Metro Cable Car Lane->Woolworths Tawa->Centre Port,831.7837499999999
Centre Port->Woolworths Aotea->FreshChoice Cuba Street->Woolworths Tawa->FreshChoice Woburn->Centre Port,946.3380555555557
Centre Port->Woolworths Aotea->FreshChoice Cuba Street->Woolworths Tawa->Metro Cable Car Lane->Centre Port,854.395625
Centre Port->Woolworths Aotea->Metro Cable Car Lane->FreshChoice Woburn->FreshChoice Cuba Street->Centre Port,842.0939583333333
Centre Port->Woolworths Aotea->Metro Cable Car Lane->FreshChoice Woburn->Woolworths Tawa->Centre Port,952.6332638888889
Centre Port->Woolworths Aotea->Metro Cable Car Lane->FreshChoice Cuba Street->FreshChoice Woburn->Centre Port,815.7459027777779
Centre Port->Woolworths Aotea->Metro Cable Car Lane->FreshChoice Cuba Street->Woolworths Tawa->Centre Port,828.0468055555555
Centre Port->Woolworths Aotea->Metro Cable Car Lane->Woolworths Tawa->FreshChoice Woburn->Centre Port,946.6046527777777
Centre Port->Woolworths Aotea->Metro Cable Car Lane->Woolworths Tawa->FreshChoice Cuba Street->Centre Port,854.3948611111111
Centre Port->Woolworths Aotea->Woolworths Tawa->FreshChoice Woburn->FreshChoice Cuba Street->Centre Port,780.7231249999999
Centre Port->Woolworths Aotea->Woolworths Tawa->FreshChoice Woburn->Metro Cable Car Lane->Centre Port,780.990486111111
Centre Port->Woolworths Aotea->Woolworths Tawa->FreshChoice Cuba Street->FreshChoice Woburn->Centre Port,812.348125
Centre Port->Woolworths Aotea->Woolworths Tawa->FreshChoice Cuba Street->Metro Cable Car Lane->Centre Port,666.1695833333332
Centre Port->Woolworths Aotea->Woolworths Tawa->Metro Cable Car Lane->FreshChoice Woburn->Centre Port,812.6147222222222
Centre Port->Woolworths Aotea->Woolworths Tawa->Metro Cable Car Lane->FreshChoice Cuba Street->Centre Port,662.4318750000001
Centre Port->Woolworths Upper Hutt->FreshChoice Woburn->FreshChoice Cuba Street->Metro Cable Car Lane->Centre Port,805.0995833333332
Centre Port->Woolworths Upper Hutt->FreshChoice Woburn->FreshChoice Cuba Street->Woolworths Tawa->Centre Port,963.5790277777779
Centre Port->Woolworths Upper Hutt->FreshChoice Woburn->Metro Cable Car Lane->FreshChoice Cuba Street->Centre Port,801.3618749999999
Centre Port->Woolworths Upper Hutt->FreshChoice Woburn->Metro Cable Car Lane->Woolworths Tawa->Centre Port,963.8456249999999
Centre Port->Woolworths Upper Hutt->FreshChoice Woburn->Woolworths Tawa->FreshChoice Cuba Street->Centre Port,937.9826388888889
Centre Port->Woolworths Upper Hutt->FreshChoice Woburn->Woolworths Tawa->Metro Cable Car Lane->Centre Port,938.25
Centre Port->Woolworths Upper Hutt->FreshChoice Cuba Street->FreshChoice Woburn->Metro Cable Car Lane->Centre Port,947.1569444444443
Centre Port->Woolworths Upper Hutt->FreshChoice Cuba Street->FreshChoice Woburn->Woolworths Tawa->Centre Port,1057.4288888888889
Centre Port->Woolworths Upper Hutt->FreshChoice Cuba Street->Metro Cable Car Lane->FreshChoice Woburn->Centre Port,924.5450694444444
Centre Port->Woolworths Upper Hutt->FreshChoice Cuba Street->Metro Cable Car Lane->Woolworths Tawa->Centre Port,936.8459722222221
Centre Port->Woolworths Upper Hutt->FreshChoice Cuba Street->Woolworths Tawa->FreshChoice Woburn->Centre Port,1051.4002777777778
Centre Port->Woolworths Upper Hutt->FreshChoice Cuba Street->Woolworths Tawa->Metro Cable Car Lane->Centre Port,959.4578472222222
Centre Port->Woolworths Upper Hutt->Metro Cable Car Lane->FreshChoice Woburn->FreshChoice Cuba Street->Centre Port,947.1554166666665
Centre Port->Woolworths Upper Hutt->Metro Cable Car Lane->FreshChoice Woburn->Woolworths Tawa->Centre Port,1057.694722222222
Centre Port->Woolworths Upper Hutt->Metro Cable Car Lane->FreshChoice Cuba Street->FreshChoice Woburn->Centre Port,920.8073611111112
Centre Port->Woolworths Upper Hutt->Metro Cable Car Lane->FreshChoice Cuba Street->Woolworths Tawa->Centre Port,933.1082638888888
Centre Port->Woolworths Upper Hutt->Metro Cable Car Lane->Woolworths Tawa->FreshChoice Woburn->Centre Port,1051.6661111111111
Centre Port->Woolworths Upper Hutt->Metro Cable Car Lane->Woolworths Tawa->FreshChoice Cuba Street->Centre Port,959.4563194444444
Centre Port->Woolworths Upper Hutt->Woolworths Tawa->FreshChoice Woburn->FreshChoice Cuba Street->Centre Port,948.4922222222219
Centre Port->Woolworths Upper Hutt->Woolworths Tawa->FreshChoice Woburn->Metro Cable Car Lane->Centre Port,948.7595833333331
Centre Port->Woolworths Upper Hutt->Woolworths Tawa->FreshChoice Cuba Street->FreshChoice Woburn->Centre Port,980.1172222222222
Centre Port->Woolworths Upper Hutt->Woolworths Tawa->FreshChoice Cuba Street->Metro Cable Car Lane->Centre Port,833.9386805555555
Centre Port->Woolworths Upper Hutt->Woolworths Tawa->Metro Cable Car Lane->FreshChoice Woburn->Centre Port,980.3838194444445
Centre Port->Woolworths Upper Hutt->Woolworths Tawa->Metro Cable Car Lane->FreshChoice Cuba Street->Centre Port,830.2009722222223
Centre Port->Woolworths Johnsonville Mall->FreshChoice Woburn->FreshChoice Cuba Street->Metro Cable Car Lane->Centre Port,660.7872222222222
Centre Port->Woolworths Johnsonville Mall->FreshChoice Woburn->FreshChoice Cuba Street->Woolworths Tawa->Centre Port,819.2666666666668
Centre Port->Woolworths Johnsonville Mall->FreshChoice Woburn->Metro Cable Car Lane->FreshChoice Cuba Street->Centre Port,657.0495138888889
Centre Port->Woolworths Johnsonville Mall->FreshChoice Woburn->Metro Cable Car Lane->Woolworths Tawa->Centre Port,819.5332638888889
Centre Port->Woolworths Johnsonville Mall->FreshChoice Woburn->Woolworths Tawa->FreshChoice Cuba Street->Centre Port,793.6702777777778
Centre Port->Woolworths Johnsonville Mall->FreshChoice Woburn->Woolworths Tawa->Metro Cable Car Lane->Centre Port,793.9376388888888
Centre Port->Woolworths Johnsonville Mall->FreshChoice Cuba Street->FreshChoice Woburn->Metro Cable Car Lane->Centre Port,715.0233333333332
Centre Port->Woolworths Johnsonville Mall->FreshChoice Cuba Street->FreshChoice Woburn->Woolworths Tawa->Centre Port,825.2952777777778
Centre Port->Woolworths Johnsonville Mall->FreshChoice Cuba Street->Metro Cable Car Lane->FreshChoice Woburn->Centre Port,692.4114583333333
Centre Port->Woolworths Johnsonville Mall->FreshChoice Cuba Street->Metro Cable Car Lane->Woolworths Tawa->Centre Port,704.7123611111111
Centre Port->Woolworths Johnsonville Mall->FreshChoice Cuba Street->Woolworths Tawa->FreshChoice Woburn->Centre Port,819.2666666666667
Centre Port->Woolworths Johnsonville Mall->FreshChoice Cuba Street->Woolworths Tawa->Metro Cable Car Lane->Centre Port,727.3242361111112
Centre Port->Woolworths Johnsonville Mall->Metro Cable Car Lane->FreshChoice Woburn->FreshChoice Cuba Street->Centre Port,715.0225694444445
Centre Port->Woolworths Johnsonville Mall->Metro Cable Car Lane->FreshChoice Woburn->Woolworths Tawa->Centre Port,825.5618749999999
